Workout_ID,Focus_Area,Difficulty,Routine,Goal
REHAB_2001,Rehabilitation,Beginner,Seated Shoulder Rolls | Cat-Cow Stretch | Gentle Walking,Recovery
REHAB_2244,Rehabilitation,Beginner,Ankle Pumps | Cat-Cow Stretch | Isometric Towel Presses,Recovery
REHAB_2245,Rehabilitation,Beginner,Diaphragmatic Breathing | Knee-to-Chest Stretch | Neck Rotations,Recovery
REHAB_2246,Rehabilitation,Beginner,Ankle Pumps | Seated Hamstring Stretch | Seated Shoulder Rolls,Recovery
REHAB_2247,Rehabilitation,Beginner,Ankle Pumps | Overhead Reach | Seated Torso Twists (Light),Recovery
REHAB_2248,Rehabilitation,Beginner,Pelvic Tilts | Lying Glute Stretch | Neck Rotations,Recovery
REHAB_2249,Rehabilitation,Beginner,Ankle Pumps | Lying Glute Stretch | Neck Rotations,Recovery
REHAB_2250,Rehabilitation,Beginner,Pelvic Tilts | Knee-to-Chest Stretch | Static Wall Sits (Shallow),Recovery
REHAB_2251,Rehabilitation,Beginner,Ankle Pumps | Cat-Cow Stretch | Isometric Towel Presses,Recovery
REHAB_2252,Rehabilitation,Beginner,Ankle Pumps | Seated Hamstring Stretch | Pelvic Tilts,Recovery
REHAB_2253,Rehabilitation,Beginner,Wrist Rotations | Overhead Reach | Static Wall Sits (Shallow),Recovery
REHAB_2254,Rehabilitation,Beginner,Progressive Muscle Relaxation | Cat-Cow Stretch | Foam Rolling,Recovery
REHAB_2255,Rehabilitation,Beginner,Seated Shoulder Rolls | Calf Stretch on Wall | Gentle Walking,Recovery
REHAB_2256,Rehabilitation,Beginner,Gentle Walking | Chest Opener Stretch | Neck Rotations,Recovery
REHAB_2257,Rehabilitation,Beginner,Gentle Walking | Calf Stretch on Wall | Static Wall Sits (Shallow),Recovery
REHAB_2258,Rehabilitation,Beginner,Neck Rotations | Child's Pose | Seated Torso Twists (Light),Recovery
REHAB_2259,Rehabilitation,Beginner,Diaphragmatic Breathing | Knee-to-Chest Stretch | Glute Squeezes,Recovery
REHAB_2260,Rehabilitation,Beginner,Seated Torso Twists (Light) | Chest Opener Stretch | Light Core Bracing,Recovery
REHAB_2261,Rehabilitation,Beginner,Gentle Walking | Knee-to-Chest Stretch | Pelvic Tilts,Recovery
REHAB_2262,Rehabilitation,Beginner,Box Breathing | Cat-Cow Stretch | Seated Shoulder Rolls,Recovery
REHAB_2263,Rehabilitation,Beginner,Neck Rotations | Lying Glute Stretch | Isometric Towel Presses,Recovery
REHAB_2264,Rehabilitation,Beginner,Neck Rotations | Overhead Reach | Pelvic Tilts,Recovery
REHAB_2265,Rehabilitation,Beginner,Deep Breathing | Chest Opener Stretch | Pelvic Tilts,Recovery
REHAB_2266,Rehabilitation,Beginner,Diaphragmatic Breathing | Chest Opener Stretch | Ankle Pumps,Recovery
REHAB_2267,Rehabilitation,Beginner,Progressive Muscle Relaxation | Knee-to-Chest Stretch | Pelvic Tilts,Recovery
REHAB_2268,Rehabilitation,Beginner,Mindful Breathing | Knee-to-Chest Stretch | Foam Rolling,Recovery
REHAB_2269,Rehabilitation,Beginner,Deep Breathing | Lying Glute Stretch | Neck Rotations,Recovery
REHAB_2270,Rehabilitation,Beginner,Box Breathing | Overhead Reach | Light Core Bracing,Recovery
REHAB_2271,Rehabilitation,Beginner,Wrist Rotations | Lying Glute Stretch | Assisted Leg Raises,Recovery
REHAB_2272,Rehabilitation,Beginner,Neck Rotations | Chest Opener Stretch | Light Core Bracing,Recovery
REHAB_2273,Rehabilitation,Beginner,Seated Torso Twists (Light) | Seated Hamstring Stretch | Neck Rotations,Recovery
REHAB_2274,Rehabilitation,Beginner,Mindful Breathing | Lying Glute Stretch | Seated Torso Twists (Light),Recovery
REHAB_2275,Rehabilitation,Beginner,Pelvic Tilts | Lying Glute Stretch | Seated Shoulder Rolls,Recovery
REHAB_2276,Rehabilitation,Beginner,Seated Shoulder Rolls | Calf Stretch on Wall | Light Core Bracing,Recovery
REHAB_2277,Rehabilitation,Beginner,Wrist Rotations | Calf Stretch on Wall | Seated Torso Twists (Light),Recovery
REHAB_2278,Rehabilitation,Beginner,Pelvic Tilts | Calf Stretch on Wall | Pelvic Tilts,Recovery
REHAB_2279,Rehabilitation,Beginner,Pelvic Tilts | Chest Opener Stretch | Seated Shoulder Rolls,Recovery
REHAB_2280,Rehabilitation,Beginner,Mindful Breathing | Knee-to-Chest Stretch | Ankle Pumps,Recovery
REHAB_2281,Rehabilitation,Beginner,Guided Meditation | Lying Glute Stretch | Pelvic Tilts,Recovery
REHAB_2282,Rehabilitation,Beginner,Guided Meditation | Child's Pose | Ankle Pumps,Recovery
REHAB_2283,Rehabilitation,Beginner,Box Breathing | Chest Opener Stretch | Seated Shoulder Rolls,Recovery
REHAB_2284,Rehabilitation,Beginner,Pelvic Tilts | Knee-to-Chest Stretch | Neck Rotations,Recovery
REHAB_2285,Rehabilitation,Beginner,Box Breathing | Knee-to-Chest Stretch | Ankle Pumps,Recovery
REHAB_2286,Rehabilitation,Beginner,Progressive Muscle Relaxation | Child's Pose | Seated Shoulder Rolls,Recovery
REHAB_2287,Rehabilitation,Beginner,Deep Breathing | Child's Pose | Seated Shoulder Rolls,Recovery
REHAB_2288,Rehabilitation,Beginner,Deep Breathing | Seated Hamstring Stretch | Foam Rolling,Recovery
REHAB_2289,Rehabilitation,Beginner,Mindful Breathing | Child's Pose | Static Wall Sits (Shallow),Recovery
REHAB_2290,Rehabilitation,Beginner,Seated Torso Twists (Light) | Chest Opener Stretch | Neck Rotations,Recovery
REHAB_2291,Rehabilitation,Beginner,Deep Breathing | Knee-to-Chest Stretch | Light Core Bracing,Recovery
REHAB_2292,Rehabilitation,Beginner,Neck Rotations | Chest Opener Stretch | Pelvic Tilts,Recovery
REHAB_2293,Rehabilitation,Beginner,Diaphragmatic Breathing | Seated Hamstring Stretch | Seated Shoulder Rolls,Recovery
REHAB_2294,Rehabilitation,Beginner,Neck Rotations | Cat-Cow Stretch | Neck Rotations,Recovery
REHAB_2295,Rehabilitation,Beginner,Gentle Walking | Chest Opener Stretch | Neck Rotations,Recovery
REHAB_2296,Rehabilitation,Beginner,Ankle Pumps | Seated Hamstring Stretch | Wrist Rotations,Recovery
REHAB_2297,Rehabilitation,Beginner,Diaphragmatic Breathing | Knee-to-Chest Stretch | Neck Rotations,Recovery
REHAB_2298,Rehabilitation,Beginner,Box Breathing | Cat-Cow Stretch | Foam Rolling,Recovery
REHAB_2299,Rehabilitation,Beginner,Seated Torso Twists (Light) | Overhead Reach | Glute Squeezes,Recovery
REHAB_2300,Rehabilitation,Beginner,Ankle Pumps | Lying Glute Stretch | Isometric Towel Presses,Recovery
REHAB_2301,Rehabilitation,Beginner,Wrist Rotations | Overhead Reach | Light Core Bracing,Recovery
REHAB_2302,Rehabilitation,Beginner,Neck Rotations | Knee-to-Chest Stretch | Glute Squeezes,Recovery
REHAB_2303,Rehabilitation,Beginner,Gentle Walking | Knee-to-Chest Stretch | Glute Squeezes,Recovery
REHAB_2304,Rehabilitation,Beginner,Ankle Pumps | Seated Hamstring Stretch | Glute Squeezes,Recovery
REHAB_2305,Rehabilitation,Beginner,Pelvic Tilts | Cat-Cow Stretch | Isometric Towel Presses,Recovery
REHAB_2306,Rehabilitation,Beginner,Box Breathing | Lying Glute Stretch | Seated Shoulder Rolls,Recovery
REHAB_2307,Rehabilitation,Beginner,Seated Shoulder Rolls | Cat-Cow Stretch | Wrist Rotations,Recovery
REHAB_2308,Rehabilitation,Beginner,Box Breathing | Child's Pose | Foam Rolling,Recovery
REHAB_2309,Rehabilitation,Beginner,Guided Meditation | Child's Pose | Gentle Walking,Recovery
REHAB_2310,Rehabilitation,Beginner,Gentle Walking | Chest Opener Stretch | Assisted Leg Raises,Recovery
REHAB_2311,Rehabilitation,Beginner,Ankle Pumps | Chest Opener Stretch | Seated Shoulder Rolls,Recovery
REHAB_2312,Rehabilitation,Beginner,Deep Breathing | Lying Glute Stretch | Seated Shoulder Rolls,Recovery
REHAB_2313,Rehabilitation,Beginner,Pelvic Tilts | Knee-to-Chest Stretch | Assisted Leg Raises,Recovery
REHAB_2314,Rehabilitation,Beginner,Neck Rotations | Cat-Cow Stretch | Static Wall Sits (Shallow),Recovery
REHAB_2315,Rehabilitation,Beginner,Box Breathing | Knee-to-Chest Stretch | Isometric Towel Presses,Recovery
REHAB_2316,Rehabilitation,Beginner,Seated Torso Twists (Light) | Lying Glute Stretch | Seated Torso Twists (Light),Recovery
REHAB_2317,Rehabilitation,Beginner,Guided Meditation | Lying Glute Stretch | Static Wall Sits (Shallow),Recovery
REHAB_2318,Rehabilitation,Beginner,Diaphragmatic Breathing | Knee-to-Chest Stretch | Wrist Rotations,Recovery
REHAB_2319,Rehabilitation,Beginner,Guided Meditation | Seated Hamstring Stretch | Wrist Rotations,Recovery
REHAB_2320,Rehabilitation,Beginner,Seated Torso Twists (Light) | Knee-to-Chest Stretch | Glute Squeezes,Recovery
REHAB_2321,Rehabilitation,Beginner,Pelvic Tilts | Knee-to-Chest Stretch | Light Core Bracing,Recovery
REHAB_2322,Rehabilitation,Beginner,Guided Meditation | Chest Opener Stretch | Assisted Leg Raises,Recovery
REHAB_2323,Rehabilitation,Beginner,Mindful Breathing | Overhead Reach | Seated Shoulder Rolls,Recovery
REHAB_2324,Rehabilitation,Beginner,Wrist Rotations | Chest Opener Stretch | Light Core Bracing,Recovery
REHAB_2325,Rehabilitation,Beginner,Guided Meditation | Seated Hamstring Stretch | Seated Torso Twists (Light),Recovery
REHAB_2326,Rehabilitation,Beginner,Pelvic Tilts | Calf Stretch on Wall | Glute Squeezes,Recovery
REHAB_2327,Rehabilitation,Beginner,Mindful Breathing | Seated Hamstring Stretch | Neck Rotations,Recovery
REHAB_2328,Rehabilitation,Beginner,Box Breathing | Seated Hamstring Stretch | Isometric Towel Presses,Recovery
REHAB_2329,Rehabilitation,Beginner,Seated Shoulder Rolls | Knee-to-Chest Stretch | Glute Squeezes,Recovery
REHAB_2330,Rehabilitation,Beginner,Deep Breathing | Child's Pose | Light Core Bracing,Recovery
REHAB_2331,Rehabilitation,Beginner,Wrist Rotations | Chest Opener Stretch | Seated Shoulder Rolls,Recovery
REHAB_2332,Rehabilitation,Beginner,Diaphragmatic Breathing | Overhead Reach | Static Wall Sits (Shallow),Recovery
REHAB_2333,Rehabilitation,Beginner,Neck Rotations | Cat-Cow Stretch | Light Core Bracing,Recovery
REHAB_2334,Rehabilitation,Beginner,Progressive Muscle Relaxation | Overhead Reach | Pelvic Tilts,Recovery
REHAB_2335,Rehabilitation,Beginner,Progressive Muscle Relaxation | Cat-Cow Stretch | Wrist Rotations,Recovery
REHAB_2336,Rehabilitation,Beginner,Progressive Muscle Relaxation | Overhead Reach | Assisted Leg Raises,Recovery
REHAB_2337,Rehabilitation,Beginner,Neck Rotations | Knee-to-Chest Stretch | Static Wall Sits (Shallow),Recovery
REHAB_2338,Rehabilitation,Beginner,Gentle Walking | Seated Hamstring Stretch | Light Core Bracing,Recovery
REHAB_2339,Rehabilitation,Beginner,Guided Meditation | Calf Stretch on Wall | Seated Shoulder Rolls,Recovery
REHAB_2340,Rehabilitation,Beginner,Progressive Muscle Relaxation | Cat-Cow Stretch | Isometric Towel Presses,Recovery
REHAB_2341,Rehabilitation,Beginner,Gentle Walking | Seated Hamstring Stretch | Static Wall Sits (Shallow),Recovery
REHAB_2342,Rehabilitation,Beginner,Wrist Rotations | Chest Opener Stretch | Seated Torso Twists (Light),Recovery
REHAB_2343,Rehabilitation,Beginner,Deep Breathing | Lying Glute Stretch | Foam Rolling,Recovery
REHAB_2344,Rehabilitation,Beginner,Progressive Muscle Relaxation | Chest Opener Stretch | Static Wall Sits (Shallow),Recovery
REHAB_2345,Rehabilitation,Beginner,Neck Rotations | Seated Hamstring Stretch | Ankle Pumps,Recovery
REHAB_2346,Rehabilitation,Beginner,Mindful Breathing | Child's Pose | Seated Shoulder Rolls,Recovery
REHAB_2347,Rehabilitation,Beginner,Neck Rotations | Chest Opener Stretch | Neck Rotations,Recovery
REHAB_2348,Rehabilitation,Beginner,Deep Breathing | Lying Glute Stretch | Assisted Leg Raises,Recovery
REHAB_2349,Rehabilitation,Beginner,Diaphragmatic Breathing | Knee-to-Chest Stretch | Foam Rolling,Recovery
REHAB_2350,Rehabilitation,Beginner,Deep Breathing | Overhead Reach | Neck Rotations,Recovery
REHAB_2351,Rehabilitation,Beginner,Box Breathing | Cat-Cow Stretch | Light Core Bracing,Recovery
REHAB_2352,Rehabilitation,Beginner,Guided Meditation | Child's Pose | Light Core Bracing,Recovery
REHAB_2353,Rehabilitation,Beginner,Pelvic Tilts | Knee-to-Chest Stretch | Foam Rolling,Recovery
REHAB_2354,Rehabilitation,Beginner,Pelvic Tilts | Knee-to-Chest Stretch | Seated Torso Twists (Light),Recovery
REHAB_2355,Rehabilitation,Beginner,Neck Rotations | Chest Opener Stretch | Ankle Pumps,Recovery
REHAB_2356,Rehabilitation,Beginner,Neck Rotations | Child's Pose | Seated Torso Twists (Light),Recovery
REHAB_2357,Rehabilitation,Beginner,Box Breathing | Child's Pose | Neck Rotations,Recovery
REHAB_2358,Rehabilitation,Beginner,Mindful Breathing | Overhead Reach | Pelvic Tilts,Recovery
REHAB_2359,Rehabilitation,Beginner,Seated Torso Twists (Light) | Knee-to-Chest Stretch | Gentle Walking,Recovery
REHAB_2360,Rehabilitation,Beginner,Mindful Breathing | Knee-to-Chest Stretch | Glute Squeezes,Recovery
REHAB_2361,Rehabilitation,Beginner,Ankle Pumps | Chest Opener Stretch | Wrist Rotations,Recovery
REHAB_2362,Rehabilitation,Beginner,Neck Rotations | Chest Opener Stretch | Pelvic Tilts,Recovery
REHAB_2363,Rehabilitation,Beginner,Progressive Muscle Relaxation | Overhead Reach | Light Core Bracing,Recovery
REHAB_2364,Rehabilitation,Beginner,Progressive Muscle Relaxation | Lying Glute Stretch | Assisted Leg Raises,Recovery
REHAB_2365,Rehabilitation,Beginner,Box Breathing | Overhead Reach | Ankle Pumps,Recovery
REHAB_2366,Rehabilitation,Beginner,Seated Torso Twists (Light) | Overhead Reach | Gentle Walking,Recovery
REHAB_2367,Rehabilitation,Beginner,Progressive Muscle Relaxation | Chest Opener Stretch | Assisted Leg Raises,Recovery
REHAB_2368,Rehabilitation,Beginner,Seated Torso Twists (Light) | Overhead Reach | Seated Torso Twists (Light),Recovery
REHAB_2369,Rehabilitation,Beginner,Seated Shoulder Rolls | Child's Pose | Light Core Bracing,Recovery
REHAB_2370,Rehabilitation,Beginner,Deep Breathing | Child's Pose | Foam Rolling,Recovery
REHAB_2371,Rehabilitation,Beginner,Ankle Pumps | Calf Stretch on Wall | Neck Rotations,Recovery
REHAB_2372,Rehabilitation,Beginner,Neck Rotations | Cat-Cow Stretch | Foam Rolling,Recovery
REHAB_2373,Rehabilitation,Beginner,Neck Rotations | Seated Hamstring Stretch | Assisted Leg Raises,Recovery
REHAB_2374,Rehabilitation,Beginner,Diaphragmatic Breathing | Overhead Reach | Static Wall Sits (Shallow),Recovery
REHAB_2375,Rehabilitation,Beginner,Diaphragmatic Breathing | Cat-Cow Stretch | Light Core Bracing,Recovery
REHAB_2376,Rehabilitation,Beginner,Seated Torso Twists (Light) | Knee-to-Chest Stretch | Pelvic Tilts,Recovery
REHAB_2377,Rehabilitation,Beginner,Ankle Pumps | Overhead Reach | Static Wall Sits (Shallow),Recovery
REHAB_2378,Rehabilitation,Beginner,Guided Meditation | Calf Stretch on Wall | Static Wall Sits (Shallow),Recovery
REHAB_2379,Rehabilitation,Beginner,Wrist Rotations | Overhead Reach | Pelvic Tilts,Recovery
REHAB_2380,Rehabilitation,Beginner,Seated Shoulder Rolls | Chest Opener Stretch | Foam Rolling,Recovery
REHAB_2381,Rehabilitation,Beginner,Deep Breathing | Cat-Cow Stretch | Ankle Pumps,Recovery
REHAB_2382,Rehabilitation,Beginner,Seated Shoulder Rolls | Knee-to-Chest Stretch | Ankle Pumps,Recovery
REHAB_2383,Rehabilitation,Beginner,Pelvic Tilts | Cat-Cow Stretch | Seated Torso Twists (Light),Recovery
REHAB_2384,Rehabilitation,Beginner,Guided Meditation | Cat-Cow Stretch | Light Core Bracing,Recovery
REHAB_2385,Rehabilitation,Beginner,Diaphragmatic Breathing | Knee-to-Chest Stretch | Gentle Walking,Recovery
REHAB_2386,Rehabilitation,Beginner,Deep Breathing | Calf Stretch on Wall | Isometric Towel Presses,Recovery
REHAB_2387,Rehabilitation,Beginner,Deep Breathing | Knee-to-Chest Stretch | Pelvic Tilts,Recovery
REHAB_2388,Rehabilitation,Beginner,Progressive Muscle Relaxation | Overhead Reach | Wrist Rotations,Recovery
REHAB_2389,Rehabilitation,Beginner,Box Breathing | Overhead Reach | Glute Squeezes,Recovery
REHAB_2390,Rehabilitation,Beginner,Seated Shoulder Rolls | Child's Pose | Wrist Rotations,Recovery
REHAB_2391,Rehabilitation,Beginner,Diaphragmatic Breathing | Cat-Cow Stretch | Glute Squeezes,Recovery
REHAB_2392,Rehabilitation,Beginner,Gentle Walking | Lying Glute Stretch | Light Core Bracing,Recovery
REHAB_2393,Rehabilitation,Beginner,Ankle Pumps | Child's Pose | Ankle Pumps,Recovery
REHAB_2394,Rehabilitation,Beginner,Neck Rotations | Knee-to-Chest Stretch | Light Core Bracing,Recovery
REHAB_2395,Rehabilitation,Beginner,Mindful Breathing | Seated Hamstring Stretch | Isometric Towel Presses,Recovery
REHAB_2396,Rehabilitation,Beginner,Neck Rotations | Knee-to-Chest Stretch | Static Wall Sits (Shallow),Recovery
REHAB_2397,Rehabilitation,Beginner,Wrist Rotations | Child's Pose | Neck Rotations,Recovery
REHAB_2398,Rehabilitation,Beginner,Neck Rotations | Calf Stretch on Wall | Glute Squeezes,Recovery
REHAB_2399,Rehabilitation,Beginner,Mindful Breathing | Overhead Reach | Assisted Leg Raises,Recovery
REHAB_2400,Rehabilitation,Beginner,Mindful Breathing | Chest Opener Stretch | Seated Shoulder Rolls,Recovery
REHAB_2401,Rehabilitation,Beginner,Box Breathing | Overhead Reach | Light Core Bracing,Recovery
REHAB_2402,Rehabilitation,Beginner,Guided Meditation | Lying Glute Stretch | Seated Torso Twists (Light),Recovery
REHAB_2403,Rehabilitation,Beginner,Ankle Pumps | Calf Stretch on Wall | Glute Squeezes,Recovery
REHAB_2404,Rehabilitation,Beginner,Mindful Breathing | Knee-to-Chest Stretch | Gentle Walking,Recovery
REHAB_2405,Rehabilitation,Beginner,Seated Shoulder Rolls | Overhead Reach | Seated Shoulder Rolls,Recovery
REHAB_2406,Rehabilitation,Beginner,Deep Breathing | Seated Hamstring Stretch | Glute Squeezes,Recovery
REHAB_2407,Rehabilitation,Beginner,Pelvic Tilts | Chest Opener Stretch | Seated Shoulder Rolls,Recovery
REHAB_2408,Rehabilitation,Beginner,Seated Torso Twists (Light) | Lying Glute Stretch | Glute Squeezes,Recovery
REHAB_2409,Rehabilitation,Beginner,Seated Torso Twists (Light) | Calf Stretch on Wall | Ankle Pumps,Recovery
REHAB_2410,Rehabilitation,Beginner,Seated Shoulder Rolls | Lying Glute Stretch | Glute Squeezes,Recovery
REHAB_2411,Rehabilitation,Beginner,Mindful Breathing | Child's Pose | Static Wall Sits (Shallow),Recovery
REHAB_2412,Rehabilitation,Beginner,Guided Meditation | Seated Hamstring Stretch | Seated Shoulder Rolls,Recovery
REHAB_2413,Rehabilitation,Beginner,Seated Torso Twists (Light) | Chest Opener Stretch | Gentle Walking,Recovery
REHAB_2414,Rehabilitation,Beginner,Ankle Pumps | Calf Stretch on Wall | Assisted Leg Raises,Recovery
REHAB_2415,Rehabilitation,Beginner,Diaphragmatic Breathing | Cat-Cow Stretch | Seated Shoulder Rolls,Recovery
REHAB_2416,Rehabilitation,Beginner,Progressive Muscle Relaxation | Overhead Reach | Wrist Rotations,Recovery
REHAB_2417,Rehabilitation,Beginner,Box Breathing | Child's Pose | Isometric Towel Presses,Recovery
REHAB_2418,Rehabilitation,Beginner,Wrist Rotations | Calf Stretch on Wall | Foam Rolling,Recovery
REHAB_2419,Rehabilitation,Beginner,Wrist Rotations | Knee-to-Chest Stretch | Wrist Rotations,Recovery
REHAB_2420,Rehabilitation,Beginner,Mindful Breathing | Chest Opener Stretch | Isometric Towel Presses,Recovery
REHAB_2421,Rehabilitation,Beginner,Mindful Breathing | Calf Stretch on Wall | Isometric Towel Presses,Recovery
REHAB_2422,Rehabilitation,Beginner,Guided Meditation | Chest Opener Stretch | Neck Rotations,Recovery
REHAB_2423,Rehabilitation,Beginner,Diaphragmatic Breathing | Lying Glute Stretch | Static Wall Sits (Shallow),Recovery
REHAB_2424,Rehabilitation,Beginner,Pelvic Tilts | Overhead Reach | Isometric Towel Presses,Recovery
REHAB_2425,Rehabilitation,Beginner,Wrist Rotations | Calf Stretch on Wall | Neck Rotations,Recovery
REHAB_2426,Rehabilitation,Beginner,Seated Torso Twists (Light) | Overhead Reach | Gentle Walking,Recovery
REHAB_2427,Rehabilitation,Beginner,Mindful Breathing | Cat-Cow Stretch | Light Core Bracing,Recovery
REHAB_2428,Rehabilitation,Beginner,Progressive Muscle Relaxation | Knee-to-Chest Stretch | Glute Squeezes,Recovery
REHAB_2429,Rehabilitation,Beginner,Gentle Walking | Calf Stretch on Wall | Neck Rotations,Recovery
REHAB_2430,Rehabilitation,Beginner,Seated Shoulder Rolls | Lying Glute Stretch | Light Core Bracing,Recovery
REHAB_2431,Rehabilitation,Beginner,Deep Breathing | Calf Stretch on Wall | Glute Squeezes,Recovery
REHAB_2432,Rehabilitation,Beginner,Box Breathing | Cat-Cow Stretch | Static Wall Sits (Shallow),Recovery
REHAB_2433,Rehabilitation,Beginner,Neck Rotations | Knee-to-Chest Stretch | Static Wall Sits (Shallow),Recovery
